task,cand_name,cand_pos,cand_neg,method,slope,slope_std,mean_of_means,std_across_templates,worst_case_mean,anti_mean,anti_worst
rte,True/False,True,False,decode_est,0.017277358205794544,0.0,0.01727735809981823,0.009485244750976562,0.010392963886260986,0.3984375,0.484375
rte,True/False,True,False,decode_beta0.25,0.01727648524612729,0.0,0.01727648638188839,0.009366922080516815,0.01046634092926979,0.3971354067325592,0.48046875
rte,True/False,True,False,decode_beta0.5,0.01711227817995514,0.0,0.017112279310822487,0.00916215404868126,0.010069288313388824,0.39453125,0.4765625
rte,True/False,True,False,decode_beta0.75,0.016764437901046734,0.0,0.016764437779784203,0.008864326402544975,0.009553968906402588,0.3893229067325592,0.47265625
rte,True/False,True,False,decode_fixed,0.016226745658315847,0.0,0.016226746141910553,0.008475777693092823,0.00892634317278862,0.38671875,0.46484375
rte,True/False,True,False,rand_matched,-0.000501241768362867,0.004424331670946442,-0.0005012417677789927,0.0019634130876511335,-0.003250186098739505,0.4906249940395355,0.51953125
